Image 1,Image 2,Menu,Winner,Num Voter,Num Vote 1,Num Vote 2
240399765_107459388244881_4352518478983258646_n.jpg,11348228_1136111483085260_1882632791_n.jpg,Pizza,1,100,57,43
14134522_297991087234644_634290434_n.jpg,173072310_165852892069081_3539513640990629727_n.jpg,Dessert,1,100,57,43
12568352_1692984497638825_858735353_n.jpg,11820518_1602024740049705_703216045_n.jpg,Dessert,1,100,58,42
274518116_676742977093489_8519659457544730754_n.jpg,12338539_835069096610414_1918928845_n.jpg,Pizza,1,100,66,34
31326532_160368024798702_8444503262735892480_n.jpg,13551694_1013186975455682_1016246419_n.jpg,Dessert,1,100,55,45
12748265_534218823418345_751832647_n.jpg,13722308_928739890581233_629881079_n.jpg,Sushi,2,100,45,55
69987967_512440296241643_3393237060777762204_n.jpg,12749806_527874454059717_761527655_n.jpg,Ramen,2,100,44,56
125452534_392722975403410_3681844822889163033_n.jpg,338724255_183436517825831_9127192162501769012_n.jpg,Dessert,1,100,57,43
328307728_733888911598761_8130077085694473175_n.jpg,13259558_1798715277024847_1754367426_n.jpg,Pizza,1,100,61,39
119738592_126950902152028_3039377747600109254_n.jpg,18444490_1820906734893729_3492431199085789184_n.jpg,Ramen,2,100,45,55
22351995_508185616212071_5173642472898691072_n.jpg,69525032_384853472436615_8545898968898850956_n.jpg,Dessert,1,100,57,43
1208195_661308407225303_1483550249_n.jpg,18808859_236422016854960_3657271292286992384_n.jpg,Burger,2,100,45,55
107245518_282348506208564_97646736583917878_n.jpg,21827840_237604150099136_8018669139512000512_n.jpg,Burger,2,100,44,56
10413789_665426570192761_852185609_n.jpg,10734978_1508745222711879_818705043_n.jpg,Dessert,2,100,44,56
275084098_1355150324913237_8719667550701151484_n.jpg,14063350_633519000155642_345631923_n.jpg,Burger,2,100,44,56
15535483_1844400812502896_3453296011135418368_n.jpg,14701113_302183226835690_3774002726661259264_n.jpg,Pizza,2,100,3,97
73090948_167821277701515_6345775785240820319_n.jpg,66658361_1245076598994410_2685880759622605609_n.jpg,Dessert,2,100,42,58
62173024_410988986157622_3572485392445315115_n.jpg,60022145_670523840068567_7490114721746840275_n.jpg,Ramen,2,100,43,57
20634176_255815608239750_425458231981113344_n.jpg,116290956_114836933482300_1217973890545223671_n.jpg,Burger,2,100,45,55
11246739_432455110268555_2022303300_n.jpg,21689399_1390269884355705_4834769445870108672_n.jpg,Dessert,1,100,56,44
44812889_2194520870771346_4966964365879641435_n.jpg,12677527_1740484719497301_2138254466_n.jpg,Sushi,2,100,45,55
11372393_704823566288823_867574271_n.jpg,64950762_114246443167850_7277286142427595956_n.jpg,Dessert,1,100,56,44
314997800_1081114992441315_7629976586784599938_n.jpg,12501768_705254952943788_801768692_n.jpg,Burger,2,100,45,55
58410287_835212400187836_481163422586648900_n.jpg,46089001_134238734251478_807026507841357379_n.jpg,Sushi,1,100,56,44
320401633_558416349041813_5069521759995395664_n.jpg,287603741_1670157620050111_2741621554811262923_n.jpg,Dessert,1,100,55,45
53695241_144801403225780_9000805777304574964_n.jpg,1741232_196286827395953_1614750825_n.jpg,Ramen,2,100,43,57
41203424_152802728993435_2079007066548284270_n.jpg,28429603_455637214856074_3035441335852072960_n.jpg,Sushi,1,100,57,43
123103182_116462993587915_2655471073697716232_n.jpg,20214292_105712933429401_2636097784930893824_n.jpg,Burger,2,100,45,55
12816924_820162811421481_1877426251_n.jpg,11821271_1036340833053268_2113483381_n.jpg,Dessert,2,100,44,56
93858176_551483875771126_1532621098878805358_n.jpg,11849345_752457984883292_1100497662_n.jpg,Pizza,2,100,31,69
25024314_278127856046476_1969848782799503360_n.jpg,11363921_762061063921938_668395716_n.jpg,Dessert,1,100,56,44
10349685_307766742715501_1171544283_n.jpg,10311044_880084158685331_756807953_n.jpg,Dessert,2,100,42,58
16906259_1381234215282488_5992380281670074368_n.jpg,14032898_664459833723573_1036498944_n.jpg,Pizza,2,100,42,58
245133921_386272533133795_73094871261093635_n.jpg,210732313_961409594426963_3184391863408163428_n.jpg,Ramen,2,100,45,55
12797775_1010417442363124_1994974420_n.jpg,18013146_1837981079855755_3831762864197074944_n.jpg,Burger,2,100,44,56
915683_297841470395842_217087230_n.jpg,11379006_990871297613286_1037700040_n.jpg,Dessert,2,100,43,57
28753424_582692602102951_100607663288614912_n.jpg,37596154_210880052951974_5686184529765597184_n.jpg,Sushi,1,100,56,44
71816045_784492598643227_8184276291348243547_n.jpg,59984427_2307845346095274_7542092853874821028_n.jpg,Burger,2,100,42,58
101788302_1194032610963057_5826208749314319244_n.jpg,12568874_170316893341406_1516671436_n.jpg,Sushi,1,100,56,44
323154586_710968117075474_8046182971846767828_n.jpg,20589753_325133847936347_7585596939832393728_n.jpg,Pizza,1,100,56,44
17882495_1864997177096303_2549277138461130752_n.jpg,13731106_273810116324431_1636752737_n.jpg,Dessert,2,100,44,56
12317563_1765512853676152_1875471753_n.jpg,44491467_175960716672575_2106796053188789481_n.jpg,Sushi,1,100,55,45
132038426_232386641678995_8990875336679007743_n.jpg,310621578_192572786479445_6117178142956372731_n.jpg,Ramen,2,100,44,56
11856753_749282388528018_58858999_n.jpg,24126514_395006634264274_903808363442208768_n.jpg,Pizza,2,100,7,93
55798348_426818484749100_1045895523130661354_n.jpg,241487171_534762794411659_1565768259822109919_n.jpg,Dessert,1,100,61,39
10432014_230031863874190_238514592_n.jpg,95866178_909690366218933_8713666644472493446_n.jpg,Burger,2,100,44,56
83378066_230147751335561_6904094344178737789_n.jpg,70581676_2428704080789421_6913873507162316797_n.jpg,Ramen,2,100,44,56
15623828_1198469223571777_4986198220221710336_n.jpg,22427019_1843840752311758_7944114700596281344_n.jpg,Sushi,2,100,44,56
23823991_1972593586316938_6124444663391715328_n.jpg,12547552_116902282024673_2059632428_n.jpg,Burger,1,100,55,45
11287933_852972128073787_1421757170_n.jpg,11195814_912155425514547_125556588_n.jpg,Burger,2,100,43,57
26299588_148218235972946_6077243724427952128_n.jpg,11242020_362255517315648_1809303406_n.jpg,Sushi,1,100,57,43
128434654_396151718473346_6186325633252977937_n.jpg,1389079_1583985535225506_1306008855_n.jpg,Dessert,1,100,55,45
10995065_433680896835042_294308403_n.jpg,10009268_1728799540675489_235399527_n.jpg,Sushi,1,100,56,44
10727216_347333512113357_1305518908_n.jpg,17818261_1297102717041240_4266848608969555968_n.jpg,Burger,1,100,55,45
12558304_1026119064100617_706840289_n.jpg,11906216_1603179436595519_1673600661_n.jpg,Burger,1,100,55,45
19121916_1538068259547788_8346947027682197504_n.jpg,90402474_435651200569463_6910501304357604074_n.jpg,Burger,2,100,45,55
25024788_770776053113012_7449844280715116544_n.jpg,10358347_1490934684472941_1548964625_n.jpg,Ramen,2,100,44,56
40245255_710547942658441_5343913133930464067_n.jpg,14099528_1229057973806373_2027203654_n.jpg,Pizza,2,100,16,84
73546105_487059201936242_6447703568508342101_n.jpg,56319305_130570441417906_1218919633656853991_n.jpg,Ramen,1,100,55,45
279537132_1046587995958241_2952255509379401884_n.jpg,18252074_311439755943242_1896898879241060352_n.jpg,Burger,1,100,56,44
166667533_1084785582007926_3495844024204655308_n.jpg,11374417_985330921478582_1905667407_n.jpg,Burger,2,100,44,56
117167068_128193285630508_6430655112037840962_n.jpg,139353180_251233383055092_4404701887196648576_n.jpg,Ramen,1,100,55,45
23161555_370703536703314_5067937654092333056_n.jpg,36531816_627359157628801_6870391495279509504_n.jpg,Sushi,1,100,56,44
15306619_1318527218219724_6165917000745877504_n.jpg,70343179_104931810816578_8940022465386085156_n.jpg,Pizza,2,100,38,62
14073246_540382619500373_1517290666_n.jpg,11429263_100334190318917_1212118642_n.jpg,Pizza,1,100,57,43
84089602_190954935318986_389105203634050780_n.jpg,119787765_706538253282961_4697312190607566110_n.jpg,Ramen,2,100,42,58
14727579_1814939565454932_7675247278260486144_n.jpg,18382656_203690746808143_5429751862385442816_n.jpg,Burger,2,100,44,56
101284225_110464243875411_3811919170045556674_n.jpg,13422888_820308504768782_1892226749_n.jpg,Ramen,2,100,44,56
32585590_1930628166969096_9175011211907956736_n.jpg,1389392_957368580941569_1588664435_n.jpg,Sushi,1,100,55,45
12393960_180940605588956_271549592_n.jpg,104418035_2684686201851683_1852557050668848671_n.jpg,Dessert,1,100,59,41
119465144_539851160152459_2855123179986505846_n.jpg,29416944_600719093614834_9162908225996062720_n.jpg,Sushi,1,100,57,43
34505594_602839036765281_1975652829804625920_n.jpg,924050_505392399630678_1672889076_n.jpg,Dessert,1,100,55,45
10611045_347106218831693_888728227_n.jpg,11374014_1619146501690406_801075612_n.jpg,Dessert,2,100,45,55
16583569_1480491532024093_9164627660318441472_n.jpg,32779045_424013594725232_7531331256408080384_n.jpg,Sushi,1,100,55,45
14240837_136462976806467_271688319_n.jpg,20686958_1961429604141719_885770535886127104_n.jpg,Dessert,1,100,59,41
11325233_1626224974324290_1340747751_n.jpg,80736821_819914975154469_6986299777027412908_n.jpg,Ramen,2,100,44,56
80614842_460655747964014_3221281537100172070_n.jpg,11246749_1433277826989017_250312691_n.jpg,Burger,2,100,45,55
87619109_542629163046910_6982566372901642789_n.jpg,89685873_2861154350594688_7010281700215213650_n.jpg,Ramen,1,100,55,45
92574402_221100342473306_8889360037221763083_n.jpg,117190592_106880967729353_7606439926020998150_n.jpg,Sushi,1,100,56,44
122200464_457996815178670_241781219929953444_n.jpg,18581363_123104014932562_4502860454908919808_n.jpg,Sushi,1,100,56,44
16907005_1555343114506535_9195994682654457856_n.jpg,13643605_1055400534513628_67816966_n.jpg,Pizza,2,100,12,88
14350741_181069445665437_1833885953752563712_n.jpg,14733501_1408927642450882_4253350561845346304_n.jpg,Sushi,1,100,56,44
17662632_1260105430745851_4971737709581172736_n.jpg,12139570_727927517340923_1319831437_n.jpg,Dessert,2,100,44,56
174310991_1434359660250873_3213761029743682336_n.jpg,22639517_143423223071490_2796774147856793600_n.jpg,Ramen,2,100,44,56
14063640_584079565107797_474906808_n.jpg,13473366_1721936504734845_1360837588_n.jpg,Dessert,1,100,58,42
43914909_347175222715436_5067824639190253661_n.jpg,36571273_1502153526562903_775611913303228416_n.jpg,Sushi,1,100,57,43
101698926_193654198488588_2504789754552385071_n.jpg,19533532_1481320421925493_1122098929505140736_n.jpg,Sushi,1,100,55,45
239578583_956445098235423_830094581321889355_n.jpg,273699052_691144405231566_4102846168344875933_n.jpg,Ramen,2,100,44,56
210732313_961409594426963_3184391863408163428_n.jpg,14241091_562364287288284_620184313945653248_n.jpg,Ramen,2,100,44,56
70439026_2685855888141197_4042101173135746931_n.jpg,11241337_825220934240565_299523027_n.jpg,Burger,2,100,43,57
15057228_657551371079316_3105883927697424384_n.jpg,74667971_186617369175908_520636056600021167_n.jpg,Burger,2,100,45,55
11356011_1602702203317906_475949096_n.jpg,15251588_100942807065425_1425281001642262528_n.jpg,Pizza,1,100,60,40
103078787_128779798840796_5868811730755000687_n.jpg,12907265_221088408265570_551194254_n.jpg,Sushi,1,100,55,45
145464145_1093468184462218_7785532781989941346_n.jpg,19050885_161352401071097_3352868105113042944_n.jpg,Pizza,1,100,56,44
80782411_593087461268853_5907159109407854444_n.jpg,16465476_759702837518267_1379327673368576000_n.jpg,Pizza,1,100,63,37
14288005_656345014533913_1413918126_n.jpg,12224543_186091171736256_1636102474_n.jpg,Pizza,2,100,43,57
24178220_143697539617996_1665138685852516352_n.jpg,18443278_1457840664309318_9215566324636319744_n.jpg,Sushi,1,100,55,45
14624765_1693672910949793_5277600064649297920_n.jpg,11326029_878412698917642_2116977087_n.jpg,Pizza,2,100,21,79
18380146_431798530509315_749542337989836800_n.jpg,12407727_1685239125024059_547085428_n.jpg,Dessert,2,100,45,55
17934425_192436114597756_3386255677633593344_n.jpg,915585_507287926064018_1761814619_n.jpg,Dessert,1,100,56,44
23507163_131069660931264_2085101949560029184_n.jpg,61545562_550614358798768_6692458128221599282_n.jpg,Burger,1,100,55,45
30079897_1672567066123433_4712428234451451904_n.jpg,120450249_120808769569522_7454146574761460539_n.jpg,Sushi,1,100,55,45
15253138_219688891805432_6799194629867569152_n.jpg,284136225_381793917307542_3101295955533759238_n.jpg,Dessert,1,100,56,44
81062654_610122716483052_6913959112713576857_n.jpg,16790093_261916844234973_2254111906249834496_n.jpg,Sushi,1,100,55,45
20226111_1748998375398750_6879691164627238912_n.jpg,152577025_480789476265015_8707813372208799436_n.jpg,Dessert,1,100,57,43
74797134_2152680531705525_8328636887080485910_n.jpg,17881064_1040309116101547_3074921560000167936_n.jpg,Ramen,1,100,56,44
15099558_1269966626379842_5813071672009293824_n.jpg,173649126_1025214674674104_2204952657995931442_n.jpg,Ramen,2,100,45,55
35403429_2114576848824314_4520489066570973184_n.jpg,103723343_308066993538413_8014518594483277191_n.jpg,Burger,2,100,43,57
36149311_199640613977907_8094823831702601728_n.jpg,10299889_1017157978350008_1880553188_n.jpg,Sushi,2,100,44,56
51813161_390254078428298_632741382499180839_n.jpg,21827862_1714748765487352_3864931986091016192_n.jpg,Dessert,1,100,56,44
44607854_136697370647210_1438499834866984371_n.jpg,13380843_747198925421147_807898033_n.jpg,Burger,2,100,44,56
13285431_1564026977230509_38709380_n.jpg,203713787_1062261460971350_4161321473050594343_n.jpg,Pizza,2,100,7,93
22500639_143745089700824_6234757621329428480_n.jpg,118633152_749423172288113_4312442018107205840_n.jpg,Burger,2,100,44,56
59253100_2462634400436273_2279256729591289151_n.jpg,65853733_2053473781614557_6376430112036461737_n.jpg,Ramen,2,100,41,59
84299627_541242959852886_562822791550121958_n.jpg,10838668_1530381643882766_224247391_n.jpg,Burger,1,100,55,45
11379256_644233455714276_1722480124_n.jpg,196650074_778368729486809_368757465497600079_n.jpg,Ramen,2,100,44,56
11334586_932707780083814_969782743_n.jpg,13398462_1149589738440171_1396358202_n.jpg,Sushi,2,100,44,56
27879651_185624962200696_4387797538019737600_n.jpg,10809763_1617620778476910_1904559302_n.jpg,Dessert,1,100,58,42
11917950_1045382628813797_1646665822_n.jpg,90770350_175241490611159_2008354778308569763_n.jpg,Burger,2,100,44,56
52136330_589325491584663_3536824326687187129_n.jpg,14705176_323758217986075_8186880515752591360_n.jpg,Sushi,1,100,56,44
1963149_295704053933191_803691070_n.jpg,277697057_1147508186047584_1027492697227007435_n.jpg,Dessert,1,100,57,43
12479451_646161552190513_441560873_n.jpg,67700994_592515754611697_941465841488454664_n.jpg,Dessert,1,100,58,42
14031656_240345059696317_1131239954_n.jpg,11326196_1109057872445640_628012097_n.jpg,Burger,2,100,44,56
72398031_161074508339862_255153037470427400_n.jpg,15251588_100942807065425_1425281001642262528_n.jpg,Pizza,1,100,55,45
82377809_661252284615280_4399817225181242252_n.jpg,60951620_2315600298496134_6233854593181186093_n.jpg,Ramen,2,100,45,55
21107969_1828151760830682_7284350849973747712_n.jpg,106717203_1357012901170672_2932373356784947229_n.jpg,Sushi,1,100,56,44
19533778_1372771682842523_4140782518443966464_n.jpg,18879353_301805203576893_4509398971386429440_n.jpg,Dessert,1,100,55,45
277905922_160811706361599_4963102736322761573_n.jpg,52779088_361807297996699_7339061194003361764_n.jpg,Ramen,1,100,56,44
82223290_461596141410750_7490392024857130883_n.jpg,13736989_1715986295330364_27769296_n.jpg,Burger,1,100,57,43
64869932_471989410216132_9032207504992425209_n.jpg,301632171_788998778895160_6935695286409701054_n.jpg,Pizza,1,100,57,43
242115768_537843787326524_7530594646820942224_n.jpg,35928001_189590195041504_5404203614497406976_n.jpg,Burger,2,100,45,55
12716476_825218417606589_680226126_n.jpg,20181268_154914098415607_4092153614523432960_n.jpg,Dessert,1,100,58,42
14574016_311557819211318_2266077706611326976_n.jpg,14374054_1618978865066000_8879096353284685824_n.jpg,Pizza,2,100,15,85
75328500_156913378855215_7908068467921349977_n.jpg,11049300_1584125985169618_1484446419_n.jpg,Dessert,1,100,56,44
15101771_733766863442512_3496872839514947584_n.jpg,75640823_205773420440139_5480798754071356155_n.jpg,Burger,2,100,45,55
21107460_123052058348119_7244999668118061056_n.jpg,12534573_1674451369511107_1487712895_n.jpg,Pizza,1,100,60,40
25037396_1998842393719352_7373016953696288768_n.jpg,11311226_1438243389839126_1335000619_n.jpg,Pizza,1,100,56,44
12093711_180544398999189_1971262336_n.jpg,14591890_1796099530666527_4666594624096174080_n.jpg,Pizza,2,100,10,90
13721184_1735911253339878_431142163_n.jpg,10735192_1529375230642588_247279740_n.jpg,Burger,2,100,44,56
84981048_2715902175203057_6112420841837758099_n.jpg,22860921_295874124247576_7105805881203228672_n.jpg,Pizza,2,100,6,94
294472008_1055186415112682_6976889809323634137_n.jpg,26866047_1538556536251995_2869546540416892928_n.jpg,Ramen,2,100,45,55
19534493_1863724690615637_480847839627313152_n.jpg,12523535_792514114225736_392477189_n.jpg,Sushi,1,100,56,44
11330585_633149456819873_1544626992_n.jpg,15258872_1714681888848335_239914373483593728_n.jpg,Pizza,1,100,58,42
104131617_189359189198309_4595155843159337430_n.jpg,17125858_1454009874609829_1218172412999237632_n.jpg,Sushi,1,100,56,44
16465437_227213107686441_8294113290649337856_n.jpg,28751062_571659076528126_3642018317230669824_n.jpg,Dessert,1,100,55,45
11850254_728744407232311_1819208239_n.jpg,12393701_763496697117321_1870791737_n.jpg,Burger,1,100,55,45
14714612_1113267612093843_9080822055120666624_n.jpg,47068477_567602867021497_1686659618708043413_n.jpg,Sushi,1,100,56,44
11007907_1566869936901176_1121330057_n.jpg,82817336_781370972353305_5977440237114566158_n.jpg,Ramen,2,100,45,55
90054908_760269231164781_4695847609106355488_n.jpg,11189976_1632216983660526_1773597254_n.jpg,Sushi,1,100,55,45
43914018_2150889998257218_690015041912819905_n.jpg,12523616_1855879604638647_1822744445_n.jpg,Dessert,1,100,56,44
14515790_1481635415198975_916522329926795264_n.jpg,128255922_1052184078594160_2156043919502603634_n.jpg,Burger,2,100,44,56
12145146_901579599926966_1345468376_n.jpg,22710501_136008247047308_2414588248253792256_n.jpg,Burger,2,100,45,55
136975268_123298596300554_2008788901726546946_n.jpg,102941072_969341480162421_4152501130503439379_n.jpg,Ramen,2,100,45,55
12543104_571001483057263_1690305041_n.jpg,36492739_626764671030145_3790747867845492736_n.jpg,Sushi,1,100,55,45
106540008_3197363303660344_3102875192663804308_n.jpg,11184721_391589557699771_1173130547_n.jpg,Sushi,1,100,56,44
87727114_219317982590494_4538071372353483233_n.jpg,11265148_1461786850806414_1449605211_n.jpg,Burger,2,100,44,56
16583523_118186448704305_4274470247479640064_n.jpg,11348294_1665124613717971_1152506489_n.jpg,Pizza,1,100,57,43
13266814_1593010534362112_683891123_n.jpg,14540442_322019691493180_6437914732685950976_n.jpg,Pizza,1,100,57,43
12907193_1320472647969452_877708422_n.jpg,64258186_467645207335366_1088310880832629298_n.jpg,Pizza,2,100,14,86
11245647_1520964964790806_290388235_n.jpg,12907123_968335369901876_34306385_n.jpg,Burger,2,100,44,56
11191603_1645829288981792_2140437791_n.jpg,14592007_1036059073183120_7631523523344728064_n.jpg,Burger,2,100,44,56
914356_1425796474356977_1691459023_n.jpg,306248307_1118706388731595_3194891206678434117_n.jpg,Dessert,2,100,45,55
46590989_950640478480546_3595169385906848766_n.jpg,36159943_187609948576893_7809829086343200768_n.jpg,Sushi,1,100,57,43
51169611_401660540632670_6166144366877056740_n.jpg,15034910_196573314129174_3504350721174667264_n.jpg,Sushi,1,100,58,42
17882967_1303954136320010_6111056537365512192_n.jpg,60809381_312541312997139_7194601706406323148_n.jpg,Dessert,1,100,59,41
65215751_163554668041611_5815202429336368250_n.jpg,44844631_2216016505284168_861987898214489082_n.jpg,Ramen,1,100,56,44
164016707_172481258045690_5448707267672994074_n.jpg,927383_901747506505671_253209547_n.jpg,Dessert,1,100,57,43
82494552_634570977292673_1728981827446935229_n.jpg,147901133_1906672969473963_1918120079336279043_n.jpg,Ramen,2,100,44,56
36571273_1502153526562903_775611913303228416_n.jpg,29737547_200205827375992_5422603447666999296_n.jpg,Sushi,1,100,56,44
81456307_2579442372153644_4235148170620619718_n.jpg,33828714_2084252341845459_1362088903003078656_n.jpg,Sushi,1,100,56,44
28429159_1116402855168407_258034582807379968_n.jpg,64559890_607675836432201_3248300996608246783_n.jpg,Dessert,1,100,56,44
13731124_911449622318027_431559358_n.jpg,10946542_538551336286618_1930963070_n.jpg,Ramen,2,100,45,55
71139620_416370482570495_7361579683428417717_n.jpg,139892436_542389773385231_3897712637263688378_n.jpg,Ramen,2,100,44,56
34648728_545389665856361_2568599930037862400_n.jpg,35999446_324864948053120_908601177577357312_n.jpg,Sushi,2,100,45,55
88303480_135325944473888_5223067271331200374_n.jpg,10723720_1509202525997354_1165947532_n.jpg,Burger,2,100,44,56
12930952_1574380652872692_2109624926_n.jpg,93411018_846454829209198_2736057761519534205_n.jpg,Ramen,2,100,44,56
23967487_133200644055635_642701543283359744_n.jpg,11376144_1455552378094787_370090177_n.jpg,Dessert,1,100,55,45
105309971_267666114541155_6203875701454764318_n.jpg,32741410_412246269242891_4226783204117315584_n.jpg,Burger,2,100,44,56
12345946_899744260143833_1349358681_n.jpg,107525612_2690151281255054_3734669170114925871_n.jpg,Dessert,1,100,55,45
14714612_1113267612093843_9080822055120666624_n.jpg,18252154_433122227065103_7206959507849609216_n.jpg,Sushi,1,100,55,45
28155868_161833904476981_3048426838759047168_n.jpg,32233077_172463820083632_5159931446936207360_n.jpg,Dessert,1,100,56,44
337746183_594560825898634_1304628135166175007_n.jpg,13408788_1014180078689960_1346854141_n.jpg,Pizza,1,100,58,42
11111326_1587387634853998_1952489030_n.jpg,13248677_888762091235738_60559953_n.jpg,Sushi,1,100,56,44
13166929_527230537468802_318302282_n.jpg,12301189_1641346116127237_1642359460_n.jpg,Pizza,1,100,58,42
13694650_1204810959563068_1781058882_n.jpg,14726313_1801285936774886_1993836196622499840_n.jpg,Pizza,2,100,22,78
15535069_1282972225119027_2097270468082925568_n.jpg,12331375_1332474003445815_607042965_n.jpg,Pizza,1,100,58,42
11260388_907419622651436_1625257373_n.jpg,16789554_1307675102658919_909170015930941440_n.jpg,Burger,1,100,55,45
129761307_381854302928241_1186643682542047056_n.jpg,39111118_260634271229036_6140162096211427328_n.jpg,Pizza,2,100,8,92
30077775_211878299398449_7804336226898542592_n.jpg,22157327_1570421509682422_748262128497983488_n.jpg,Sushi,1,100,56,44
314764335_641437731042737_5663632065318440301_n.jpg,1661401_1381291828776109_1789174494_n.jpg,Dessert,1,100,56,44
14718512_1785739194999150_6828767240637120512_n.jpg,47139476_203911647228501_7757480883200517340_n.jpg,Pizza,2,100,29,71
1742451_514250885393043_63486675_n.jpg,59274026_555712671622958_4646034734881638267_n.jpg,Pizza,1,100,56,44
168313060_4133893200000259_1241579725912234934_n.jpg,80080693_169673137574231_5646212236903055610_n.jpg,Burger,2,100,45,55
21372338_1008911359250548_3878285928472510464_n.jpg,19425401_141068953135934_9205756078166376448_n.jpg,Sushi,1,100,55,45
116907941_600167120872785_8931227087369594906_n.jpg,17076356_1877331755872461_4579538420145061888_n.jpg,Sushi,1,100,58,42
18253014_1184622898327847_2915897453813170176_n.jpg,101638013_262132385199406_5842249633409400088_n.jpg,Burger,2,100,44,56
72164481_500144723900278_2701158692442092515_n.jpg,117345227_692600651329994_6562783944156319823_n.jpg,Sushi,1,100,58,42
12523638_1664308027185340_2103557654_n.jpg,17883081_1760011954284671_415125202091900928_n.jpg,Dessert,1,100,56,44
118589022_2686967744896829_4985994058494672186_n.jpg,49400981_523457964819940_1500794490455724095_n.jpg,Sushi,1,100,56,44
35982554_405585279936639_5243786577401872384_n.jpg,34326790_940335696166742_5040157234391154688_n.jpg,Sushi,1,100,56,44
66816289_471086076772186_5052570923431400195_n.jpg,94401196_227347618709118_3886991608123882217_n.jpg,Ramen,2,100,44,56
49363534_826222871061879_8305050418872486301_n.jpg,42186940_1988553844776650_2136984690085000024_n.jpg,Sushi,1,100,57,43
100375072_721438108681651_4309870136433035756_n.jpg,28158340_528652157517587_8113940035352395776_n.jpg,Burger,2,100,44,56
14310874_1821818058105214_1113347954_n.jpg,14693881_1800225260221037_8980531970303852544_n.jpg,Sushi,1,100,55,45
15251753_1534782443204289_6419988608639303680_n.jpg,66348098_359168024748804_4960672200042804451_n.jpg,Burger,2,100,44,56
17663253_418049268564604_1153113695803408384_n.jpg,13183546_1024959787582153_1257202577_n.jpg,Sushi,1,100,58,42
10725073_1018658194871138_66385595_n.jpg,51822324_758798901161796_5110262758355016789_n.jpg,Dessert,1,100,55,45
31150008_451833281918873_3060515887502065664_n.jpg,13249892_1606406229688591_1977826256_n.jpg,Burger,1,100,56,44
41811569_245179646179986_8763118322825814805_n.jpg,118725653_599897367349256_236009645726775273_n.jpg,Dessert,2,100,44,56
64719514_207575870212285_5722797246415155608_n.jpg,19227949_147307865814542_867576113822433280_n.jpg,Sushi,1,100,55,45
279452066_715086316595431_1292322461505707309_n.jpg,52111603_2238698973049422_6279831521133967254_n.jpg,Pizza,1,100,57,43
118537982_2348430788785289_3369479789618182197_n.jpg,14553080_1840632792826830_4612058714214498304_n.jpg,Pizza,2,100,38,62
106052518_652412628687810_1270793230585056036_n.jpg,11335772_1621118784772356_523803568_n.jpg,Sushi,1,100,55,45
21690211_2002182923359944_5701219032720474112_n.jpg,14128914_350817205307683_1717994663_n.jpg,Pizza,1,100,58,42
68738221_2358509887531724_710153087721141460_n.jpg,10249202_273135262861137_1812724596_n.jpg,Dessert,2,100,45,55
10735549_731039850310400_298884785_n.jpg,67346876_1368398933335004_5971697312685268001_n.jpg,Burger,2,100,44,56
26071654_1605047852896635_7896764829346562048_n.jpg,13150956_272811466395882_193112123_n.jpg,Dessert,1,100,58,42
22071528_292779811204476_4184408193486553088_n.jpg,65239997_457584471695239_5752436570548997104_n.jpg,Pizza,1,100,59,41
272184986_742471973397577_1880310600946098846_n.jpg,91362292_1082400618781804_4806459973544628970_n.jpg,Ramen,2,100,43,57
11313377_1153093254716584_602024243_n.jpg,290805124_456552902963910_8107035447798076582_n.jpg,Pizza,1,100,57,43
122187433_2750361698508730_175297190607111747_n.jpg,13257131_459419354233240_728343349_n.jpg,Burger,2,100,45,55
11356595_1534072806883661_1605903197_n.jpg,25006829_1498291293586798_1243678956754829312_n.jpg,Burger,1,100,55,45
11350800_1649784681899814_1302784406_n.jpg,333118212_605027768312722_1132166761404412858_n.jpg,Pizza,1,100,58,42
35948727_1896155933782339_4901381476643241984_n.jpg,298592501_365357708951389_1274118585462214748_n.jpg,Ramen,2,100,44,56
66715152_368159777236055_453639913966796506_n.jpg,46192713_293536471273218_8581398917326042273_n.jpg,Pizza,2,100,10,90
268169645_666075427729802_4803081819944406227_n.jpg,12558708_983076568405082_767713517_n.jpg,Ramen,2,100,44,56
11849804_1499042760417830_37476061_n.jpg,233920645_828693988018471_999273269701733985_n.jpg,Burger,2,100,45,55
15043889_207372286368898_502370960129654784_n.jpg,116935226_174605914108893_7424926154731543310_n.jpg,Sushi,1,100,56,44
11202918_499590603528535_1028185795_n.jpg,14676677_184486575343035_7308118722248441856_n.jpg,Dessert,1,100,57,43
83933268_2809158335835046_2050081791263455960_n.jpg,33882743_1688562311212298_3799705108040646656_n.jpg,Sushi,1,100,56,44
19425010_230478777461816_8376757240337530880_n.jpg,39381483_2184582918532225_3131076676847403008_n.jpg,Dessert,1,100,59,41
11261261_1619252341670763_980187563_n.jpg,42003008_241348383396732_2443552868230763036_n.jpg,Pizza,2,100,8,92
13188136_1124287240974488_1840068662_n.jpg,11324196_872082136201459_328587247_n.jpg,Ramen,2,100,44,56
36542550_208877073151577_1066448449840349184_n.jpg,41389792_172872263563965_8568600571910504654_n.jpg,Dessert,2,100,45,55
35261380_463463320762100_3329968357398020096_n.jpg,10254062_677197065659537_1111116539_n.jpg,Ramen,2,100,43,57
